,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",Dempsey Soup Program,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,Movement & Fitness Classes/Workshops,,,Nutrition Classes/Workshops,,,Wig & Headwear Consult,,,More than 10 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Difficulties increasing with age and weight gain,,,,I'm grateful for the Dempsey Center and support it with annual  donations--as much as I can afford.  
,,,,,,,,,,,,,,,Reiki Session,,,,,2-5 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Since I have attended the center, I am feeling calmer and I am able to relax and sleep better.  Reiki has been a big help."
,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)","Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",,Legacy & Life Reflections,,,,Nutrition Consult,,,,,,,More than 10 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I am so grateful for the services provided by the Dempsey Center, this is a long and lonely road and it has helped me to hear others stories. I really needed nutritional help as the side effects of the chemo I must continue to take have made it difficult to eat.  I’m hopeful that once I can get to counseling I will get help dealing with living with  uncertainty of the future. Thank you so much for your programs."
Acupuncture,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,Massage Therapy,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,,,,,,,,More than 10 times,,,,,,,,,,35-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to answer,,,,,
,,,,,,,,,,Massage Therapy,,,,,Reiki Session,,,,,2-5 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Individual Counseling,,,,,Nutrition Consult,,,,,,,6-9 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I feel very comfortable and supported with all my interactions with TDC
,,,,,,,,,,,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,,,,,Wig & Headwear Consult,,,2-5 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,Massage Therapy,,,,,,,,,,6-9 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,,,,,,,,Massage Therapy,,,,,Reiki Session,,,,,More than 10 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,Individual Counseling,,,Movement & Fitness Classes/Workshops,,,,,,Wig & Headwear Consult,,,More than 10 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to answer,,,,,
Acupuncture,,,,,,,,,,Massage Therapy,,,,,Reiki Session,,,,,2-5 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very clean facilities 
,,,,,,,,,,Massage Therapy,,,,,,,,,,2-5 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to answer,,,,,
,,,,,,,,Individual Counseling,,Massage Therapy,,,,,,,,,,More than 10 times,,,,,Physical location of services,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,2-5 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,Nutrition Consult,Nutrition Classes/Workshops,,,,,,More than 10 times,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am so grateful for the Dempsey Center. I have been blessed beyond measure by everyone I have encountered through the programs and more. My youngest daughter attended the summer camp for kids impacted by their parent's cancer and I have participated in countless wellness and nutrition workshops and fitness classes. Everyone I have encountered has been a CLASS ACT and so compassionate. I tell everyone about Dempsey. What an amazing resource for people facing cancer! THANK YOU SO MUCH!!
,,,,,,,,,,,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,,,,,,,Support Groups,,,,6-9 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,Individual Counseling,,Massage Therapy,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazing group…
,,,,,,,,Individual Counseling,,,,,,,,Support Groups,,,,More than 10 times,,,,,Physical location of services,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I moved to Chelsea Me. Late 2023 after finishing sessions.
,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,More than 10 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Nutrition Consult,,,Support Groups,,,,2-5 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Individual Counseling,,Massage Therapy,,Movement & Fitness Consult,,,Reiki Session,,,,,6-9 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,,,,,,,,,,,,,,,,,,6-9 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,,,,,,,,,,,1 time,,Too long of a wait for services that I needed (when I needed them),,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Individual Counseling,,,,,,,,Support Groups,,,,6-9 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please do not use the word Caucasian. It is racist and should no longer be used.
,,,,,,,,,,,,,Nutrition Consult,,,,,,,1 time,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,Individual Counseling,,Massage Therapy,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,Nutrition Consult,,Reiki Session,,,,,More than 10 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to answer,,,,,
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,Dempsey Soup Program,,,Individual Counseling,,Massage Therapy,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,,Nutrition Classes/Workshops,,,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The services you provide, make me feel that I am cared for and cared about. There are lots of stressors in my life but those can be put aside while I’m at the Dempsey center.   I can focus on taking care of me. "
Acupuncture,,,,,,,,,,Massage Therapy,,,,,Reiki Session,,,,,6-9 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Individual Counseling,,,,,,,,Support Groups,,,,6-9 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERY grateful to have Dempsey as I navigate my cancer journey
,,,,,,,,Individual Counseling,,,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to answer,,,,,You are wonderful!
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,,,Nutrition Classes/Workshops,Reiki Session,,,,,6-9 times,,,,,Physical location of services,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,,,,,,,Support Groups,Wig & Headwear Consult,,,2-5 times,,Too long of a wait for services that I needed (when I needed them),,,Physical location of services,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,Individual Counseling,,Massage Therapy,,,,,Reiki Session,,,,,6-9 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Individual Counseling,,Massage Therapy,Movement & Fitness Classes/Workshops,,,,,,,,,More than 10 times,,,,Times of services,Physical location of services,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to answer,,,,,I recently attended a yoga class after being on a list for months. I prefer SoPo yet it wasn't only full the time available didn't work for me. I accepted an invitation to join the Lewiston class which is a bit of a drive for me. I was not happy about the online class going on at the same time. I found it to be distracting and impersonal. Plus the room was cold. I throughly enjoyed the classes at SoPo conducted by Martha Williams in the past. I got more out of those classes plus the 11am time was great. 
,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,Dempsey Soup Program,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,Individual Counseling,,,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,Nutrition Consult,,,,,Youth & Family Counseling,,More than 10 times,,Too long of a wait for services that I needed (when I needed them),,Times of services,Physical location of services,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Dempsey Center has been incredibly helpful to me during a difficult diagnosis. I have been taking multiple online fitness and meditation classes for almost a year, have had consults with Tish and Judy when surgery or other factors impacted my nutrition or fitness needs, and therapy with Christine is an INCREDIBLE gift--I adore her!    I'm glad support groups work for others, but when my care partner and I tried them, we found them stressful in the face of my own uncertain prognosis, because people were often sharing dire news and it was hard to hear and anxiety-producing. Because I am in ""watch and wait"" mode, I'm not sure if I'm a candidate for a Survivorship program or not, but even if I am, I'm a wary of joining one because if I hear a lot of stories of difficulty, it can be activating for me at a time when I'm trying to find calm. I'm not sure what to do about this, and it's obviously my own problem, but I'm thinking that maybe some one-on-one coaching for survivors that could be more tailored to individual needs would be amazing. For example, I am struggling with emotional issues--anxiety, fear, trauma--because of a sudden diagnosis at a young age and a situation that doesn't lend itself to an NED (because the spots seen on the scans are too small to be biopsied, but also don't seem to be growing or changing), but I'm not having any physical impacts from my treatment (which I know is very lucky!). So it would be tough to be in a Survivorship group with people who had more conclusive results OR were dealing with physical impacts I'm fortunate to not be experiencing.    All that said, I am SO grateful to the Dempsey and feel so lucky that we have this incredible resource here in this state. I really don't know what I would do without it."
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,Massage Therapy,,,,,,,,,,2-5 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Very disappointed in programs (massage, etc) that I signed up for but was never contacted about.   A long initial interview that was nice, but no services as described"
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,Movement & Fitness Classes/Workshops,,,,,,Wig & Headwear Consult,,,6-9 times,,,,,Physical location of services,Transportation,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,"Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",,,,Movement & Fitness Classes/Workshops,,,,Reiki Session,,,,,2-5 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I think there already is a wide range of options for support.  What I think is missing is spiritual care.  Maybe Chaplain, or Spiritual Director would be a good addition."
Acupuncture,,,,,,,,,,,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,Massage Therapy,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grateful for the Dempsey Center and it's services. It is such a relief to interact with others who know the day to day struggles, issues and concerns with cancer and its treatment. "
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,Massage Therapy,,,,,Reiki Session,,,,,More than 10 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All the people I have encountered are wonderful.  A special call out of Doris.  I am a certified Reiki practicioner and Doris is gifted.
Acupuncture,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,Dempsey Soup Program,,,Individual Counseling,,Massage Therapy,,,,,Reiki Session,,,,,2-5 times,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,Individual Counseling,,,,,Nutrition Consult,,,Support Groups,,,,6-9 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everyone and every service that I have accessed has been amazing. I particularly love the workshops. Great learning experiences! 
Acupuncture,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",Dempsey Soup Program,,,,,Massage Therapy,,,,,,,,,,6-9 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The South Portland Center is wonderful.  Personal are friendly, knowledgeable and supportive.   Hope to visit the Lewiston site."
,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An outstanding organization. The facilitators for our support group are excellent. 
,Clayton’s House stay,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",Dempsey Soup Program,,"Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",Individual Counseling,,Massage Therapy,Movement & Fitness Classes/Workshops,,,,,,,Youth & Family Counseling,Youth & Family Classes/Workshops,6-9 times,,Too long of a wait for services that I needed (when I needed them),,,Physical location of services,,,,,35-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to answer,,,,,Regarding the Dempsey challenge: it would be nice to have a ‘no swag’ option for fundraisers and to know the swag available was vetted for its environmental impact and whether it contains toxic substances linked to…. Cancer!
Acupuncture,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,Massage Therapy,,,Nutrition Consult,Nutrition Classes/Workshops,Reiki Session,,,,,More than 10 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,Nutrition Consult,,,,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hearing aids for mild to moderate hearing loss,,,,Great place!
,,,,,,,,,,,Movement & Fitness Classes/Workshops,,Nutrition Consult,,Reiki Session,,,,,More than 10 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,Massage Therapy,,,Nutrition Consult,Nutrition Classes/Workshops,Reiki Session,,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thank you for always being empathetic, caring, and professional. I am amazed by the lovely work you do. Reiki was very beneficial to me particularly. Thank you deeply."
,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,2-5 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,,,,,,,,,,,1 time,,Too long of a wait for services that I needed (when I needed them),,,,,,I did not feel welcomed and/or comfortable at the Dempsey Center,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Independent Living Difficulty (completing errands, visits, or appointments alone)",,,,,,
,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,Nutrition Classes/Workshops,,,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",Individual Counseling,,,,,,,,Support Groups,,,,2-5 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"When I received your phone call and reason.... It and the Dempsey has changed my life.  There is absolutely nothing better than talking and working with ones that have been through all the ups and down we go through as Cancer Patients.... Survivors,,,, Warriors..... Supporters.  Carrying on into 2024, has been just fabulous! Communication is key, and we are on it, in these groups or individuals. Gratitude Attitude. "
Acupuncture,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,,Movement & Fitness Classes/Workshops,,,,,,Wig & Headwear Consult,,,More than 10 times,,,,,Physical location of services,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Use a cane occasionally ,,,,"A few times had to climb over snow, which is a little treacherous."
,Clayton’s House stay,,,,,,,Individual Counseling,,,,,Nutrition Consult,,,,,,,2-5 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clayton's House has been a Godsend for us. It meant we were able to stay close to treatment at NECS and not have to cancel treatment when bad weather threatened.  Kudos and hugs to everyone on the CH support team. Bless you ❤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Nutrition Consult,,,,,,,2-5 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am trying to keep the cancer from coming back by learning how to eat healthy.  I am scared of what my future holds but I am grateful that the Dempsey Center is here.  If and when it comes back I will need all the support I can receive.  My husband is not well and if something happens to him I will be going through this alone.  I will definitely need the Dempsey Center.  Thank you for being here!
,,,,,,,"Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",Individual Counseling,,,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,Nutrition Consult,,,,,,,More than 10 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Dempsey Center has provided me with the support, encouragement, understanding and education that made all the difference in my cancer battle. I’m honestly not sure how I would have managed the past year without the services - and people!! - from the Dempsey Center. Thank you all!"
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,Dempsey Soup Program,,,,,Massage Therapy,,,,,Reiki Session,,,,,2-5 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They are great 
Acupuncture,,,,,,,,,,Massage Therapy,,,,,,,,,,6-9 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Great staff very caring and supportive
,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,,,,,,,,,,,1 time,,Too long of a wait for services that I needed (when I needed them),,,,,,I did not feel welcomed and/or comfortable at the Dempsey Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,Individual Counseling,,Massage Therapy,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,Nutrition Consult,Nutrition Classes/Workshops,,,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Independent Living Difficulty (completing errands, visits, or appointments alone)",,,,,,This was my first experience with the center.  I don’t know how I would have made it without the support I received 
Acupuncture,,,,,,,,,,,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Nutrition Classes/Workshops,,,,,,6-9 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I can’t thank you enough for your calm, cheerful, knowledgeable and caring workers and volunteers."
Acupuncture,,,,,,,,Individual Counseling,,Massage Therapy,Movement & Fitness Classes/Workshops,,Nutrition Consult,,,,,,,More than 10 times,,,,,Physical location of services,,,,,35-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,Individual Counseling,,Massage Therapy,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I absolutely love the in person support group I go to weekly.  I tried to do things online, but don’t have privacy at home so being able to meet in person, I can be open and honest. "
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,Individual Counseling,,,,Movement & Fitness Consult,,,,,,,Youth & Family Classes/Workshops,More than 10 times,,,,,,,,,,35-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTS ,,,,
,,,,,,,,,,,Movement & Fitness Classes/Workshops,,Nutrition Consult,,Reiki Session,,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You’re all angels and I have felt blessed to have received your services.
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,Massage Therapy,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,Nutrition Consult,,Reiki Session,,,,,6-9 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
